"cd_Ugestora","dt_Ano","de_Ugestora","nu_CNPJ","cd_Ibge","tp_NaturezaJuridica","tp_Administracao","dt_Cadastro","Status","cd_Chave","cd_Municipio"
"101188","2004","Câmara Municipal de São José de Piranhas","","251450305","1","1","","1","","188"
"101188","2005","Câmara Municipal de São José de Piranhas","","251450305","1","1","","1","","188"
"101188","2006","Câmara Municipal de São José de Piranhas","","251450305","1","1","","1","","188"
"101188","2007","Câmara Municipal de São José de Piranhas","","251450305","1","1","","1","","188"
"101188","2008","Câmara Municipal de São José de Piranhas","","251450305","1","1","","1","","188"
"101188","2009","Câmara Municipal de São José de Piranhas","","251450305","1","1","","1","","188"
"101188","2010","Câmara Municipal de São José de Piranhas","","251450305","1","1","","1","","188"
"101188","2011","Câmara Municipal de São José de Piranhas","","251450305","1","1","","1","","188"
"101188","2012","Câmara Municipal de São José de Piranhas","","251450305","1","1","","1","","188"
"101188","2013","Câmara Municipal de São José de Piranhas","","251450305","1","1","","1","","188"
"101188","2014","Câmara Municipal de São José de Piranhas","","251450305","1","1","","1","","188"
"101188","2015","Câmara Municipal de São José de Piranhas","","251450305","1","1","","1","","188"
"101188","2016","Câmara Municipal de São José de Piranhas","","251450305","1","1","","1","","188"
"101189","2003","Câmara Municipal de São José de Princesa","","251455205","1","1","","1","","189"
"101189","2004","Câmara Municipal de São José de Princesa","","251455205","1","1","","1","","189"
"101189","2005","Câmara Municipal de São José de Princesa","","251455205","1","1","","1","","189"
"101189","2006","Câmara Municipal de São José de Princesa","","251455205","1","1","","1","","189"
"101189","2007","Câmara Municipal de São José de Princesa","","251455205","1","1","","1","","189"
"101189","2008","Câmara Municipal de São José de Princesa","","251455205","1","1","","1","","189"
"101189","2009","Câmara Municipal de São José de Princesa","","251455205","1","1","","1","","189"
"101189","2010","Câmara Municipal de São José de Princesa","","251455205","1","1","","1","","189"
"101189","2011","Câmara Municipal de São José de Princesa","","251455205","1","1","","1","","189"
"101189","2012","Câmara Municipal de São José de Princesa","","251455205","1","1","","1","","189"
"101189","2013","Câmara Municipal de São José de Princesa","","251455205","1","1","","1","","189"
"101189","2014","Câmara Municipal de São José de Princesa","","251455205","1","1","","1","","189"
"101189","2015","Câmara Municipal de São José de Princesa","","251455205","1","1","","1","","189"
"101189","2016","Câmara Municipal de São José de Princesa","","251455205","1","1","","1","","189"
"101190","2003","Câmara Municipal de São José do Bonfim","","251460205","1","1","","1","","190"
"101190","2004","Câmara Municipal de São José do Bonfim","","251460205","1","1","","1","","190"
"101190","2005","Câmara Municipal de São José do Bonfim","","251460205","1","1","","1","","190"
"101190","2006","Câmara Municipal de São José do Bonfim","","251460205","1","1","","1","","190"
"101190","2007","Câmara Municipal de São José do Bonfim","","251460205","1","1","","1","","190"
"101190","2008","Câmara Municipal de São José do Bonfim","","251460205","1","1","","1","","190"
"101190","2009","Câmara Municipal de São José do Bonfim","","251460205","1","1","","1","","190"
"101190","2010","Câmara Municipal de São José do Bonfim","","251460205","1","1","","1","","190"
"101190","2011","Câmara Municipal de São José do Bonfim","","251460205","1","1","","1","","190"
"101190","2012","Câmara Municipal de São José do Bonfim","","251460205","1","1","","1","","190"
"101190","2013","Câmara Municipal de São José do Bonfim","","251460205","1","1","","1","","190"
"101190","2014","Câmara Municipal de São José do Bonfim","","251460205","1","1","","1","","190"
"101190","2015","Câmara Municipal de São José do Bonfim","","251460205","1","1","","1","","190"
"101190","2016","Câmara Municipal de São José do Bonfim","","251460205","1","1","","1","","190"
"101191","2003","Câmara Municipal de São José do Brejo do Cruz","","251465105","1","1","","1","","191"
"101191","2004","Câmara Municipal de São José do Brejo do Cruz","","251465105","1","1","","1","","191"
"101191","2005","Câmara Municipal de São José do Brejo do Cruz","","251465105","1","1","","1","","191"
"101191","2006","Câmara Municipal de São José do Brejo do Cruz","","251465105","1","1","","1","","191"
"101191","2007","Câmara Municipal de São José do Brejo do Cruz","","251465105","1","1","","1","","191"
"101191","2008","Câmara Municipal de São José do Brejo do Cruz","","251465105","1","1","","1","","191"
"101191","2009","Câmara Municipal de São José do Brejo do Cruz","","251465105","1","1","","1","","191"
"101191","2010","Câmara Municipal de São José do Brejo do Cruz","","251465105","1","1","","1","","191"
"101191","2011","Câmara Municipal de São José do Brejo do Cruz","","251465105","1","1","","1","","191"
"101191","2012","Câmara Municipal de São José do Brejo do Cruz","","251465105","1","1","","1","","191"
"101191","2013","Câmara Municipal de São José do Brejo do Cruz","","251465105","1","1","","1","","191"
"101191","2014","Câmara Municipal de São José do Brejo do Cruz","","251465105","1","1","","1","","191"
"101191","2015","Câmara Municipal de São José do Brejo do Cruz","","251465105","1","1","","1","","191"
"101191","2016","Câmara Municipal de São José do Brejo do Cruz","","251465105","1","1","","1","","191"
"101192","2003","Câmara Municipal de São José do Sabugi","","251470105","1","1","","1","","192"
"101192","2004","Câmara Municipal de São José do Sabugi","","251470105","1","1","","1","","192"
"101192","2005","Câmara Municipal de São José do Sabugi","","251470105","1","1","","1","","192"
"101192","2006","Câmara Municipal de São José do Sabugi","","251470105","1","1","","1","","192"
"101192","2007","Câmara Municipal de São José do Sabugi","","251470105","1","1","","1","","192"
"101192","2008","Câmara Municipal de São José do Sabugi","","251470105","1","1","","1","","192"
"101192","2009","Câmara Municipal de São José do Sabugi","","251470105","1","1","","1","","192"
"101192","2010","Câmara Municipal de São José do Sabugi","","251470105","1","1","","1","","192"
"101192","2011","Câmara Municipal de São José do Sabugi","","251470105","1","1","","1","","192"
"101192","2012","Câmara Municipal de São José do Sabugi","","251470105","1","1","","1","","192"
"101192","2013","Câmara Municipal de São José do Sabugi","","251470105","1","1","","1","","192"
"101192","2014","Câmara Municipal de São José do Sabugi","","251470105","1","1","","1","","192"
"101192","2015","Câmara Municipal de São José do Sabugi","","251470105","1","1","","1","","192"
"101192","2016","Câmara Municipal de São José do Sabugi","","251470105","1","1","","1","","192"
"101193","2003","Câmara Municipal de São José dos Cordeiros","","251480005","1","1","","1","","193"
"101193","2004","Câmara Municipal de São José dos Cordeiros","","251480005","1","1","","1","","193"
"101193","2005","Câmara Municipal de São José dos Cordeiros","","251480005","1","1","","1","","193"
"101193","2006","Câmara Municipal de São José dos Cordeiros","","251480005","1","1","","1","","193"
"101193","2007","Câmara Municipal de São José dos Cordeiros","","251480005","1","1","","1","","193"
"101193","2008","Câmara Municipal de São José dos Cordeiros","","251480005","1","1","","1","","193"
"101193","2009","Câmara Municipal de São José dos Cordeiros","","251480005","1","1","","1","","193"
"101193","2010","Câmara Municipal de São José dos Cordeiros","","251480005","1","1","","1","","193"
"101193","2011","Câmara Municipal de São José dos Cordeiros","","251480005","1","1","","1","","193"
"101193","2012","Câmara Municipal de São José dos Cordeiros","","251480005","1","1","","1","","193"
"101193","2013","Câmara Municipal de São José dos Cordeiros","","251480005","1","1","","1","","193"
"101193","2014","Câmara Municipal de São José dos Cordeiros","","251480005","1","1","","1","","193"
"101193","2015","Câmara Municipal de São José dos Cordeiros","","251480005","1","1","","1","","193"
"101193","2016","Câmara Municipal de São José dos Cordeiros","","251480005","1","1","","1","","193"
"101194","2003","Câmara Municipal de São José dos Ramos","","251445305","1","1","","1","","194"
"101194","2004","Câmara Municipal de São José dos Ramos","","251445305","1","1","","1","","194"
"101194","2005","Câmara Municipal de São José dos Ramos","","251445305","1","1","","1","","194"
"101194","2006","Câmara Municipal de São José dos Ramos","","251445305","1","1","","1","","194"
"101194","2007","Câmara Municipal de São José dos Ramos","","251445305","1","1","","1","","194"
"101194","2008","Câmara Municipal de São José dos Ramos","","251445305","1","1","","1","","194"
"101194","2009","Câmara Municipal de São José dos Ramos","","251445305","1","1","","1","","194"
"101194","2010","Câmara Municipal de São José dos Ramos","","251445305","1","1","","1","","194"
"101194","2011","Câmara Municipal de São José dos Ramos","","251445305","1","1","","1","","194"
"101194","2012","Câmara Municipal de São José dos Ramos","","251445305","1","1","","1","","194"
"101194","2013","Câmara Municipal de São José dos Ramos","","251445305","1","1","","1","","194"
"101194","2014","Câmara Municipal de São José dos Ramos","","251445305","1","1","","1","","194"
"101194","2015","Câmara Municipal de São José dos Ramos","","251445305","1","1","","1","","194"
"101194","2016","Câmara Municipal de São José dos Ramos","","251445305","1","1","","1","","194"
"101195","2003","Câmara Municipal de São Mamede","","251490905","1","1","","1","","195"
"101195","2004","Câmara Municipal de São Mamede","","251490905","1","1","","1","","195"
"101195","2005","Câmara Municipal de São Mamede","","251490905","1","1","","1","","195"
"101195","2006","Câmara Municipal de São Mamede","","251490905","1","1","","1","","195"
"101195","2007","Câmara Municipal de São Mamede","","251490905","1","1","","1","","195"
"101195","2008","Câmara Municipal de São Mamede","","251490905","1","1","","1","","195"
"101195","2009","Câmara Municipal de São Mamede","","251490905","1","1","","1","","195"
"101195","2010","Câmara Municipal de São Mamede","","251490905","1","1","","1","","195"
"101195","2011","Câmara Municipal de São Mamede","","251490905","1","1","","1","","195"
"101195","2012","Câmara Municipal de São Mamede","","251490905","1","1","","1","","195"
"101195","2013","Câmara Municipal de São Mamede","","251490905","1","1","","1","","195"
"101195","2014","Câmara Municipal de São Mamede","","251490905","1","1","","1","","195"
"101195","2015","Câmara Municipal de São Mamede","","251490905","1","1","","1","","195"
"101195","2016","Câmara Municipal de São Mamede","","251490905","1","1","","1","","195"
"101196","2003","Câmara Municipal de São Miguel de Taipu","","251500505","1","1","","1","","196"
"101196","2004","Câmara Municipal de São Miguel de Taipu","","251500505","1","1","","1","","196"
"101196","2005","Câmara Municipal de São Miguel de Taipu","","251500505","1","1","","1","","196"
"101196","2006","Câmara Municipal de São Miguel de Taipu","","251500505","1","1","","1","","196"
"101196","2007","Câmara Municipal de São Miguel de Taipu","","251500505","1","1","","1","","196"
"101196","2008","Câmara Municipal de São Miguel de Taipu","","251500505","1","1","","1","","196"
"101196","2009","Câmara Municipal de São Miguel de Taipu","","251500505","1","1","","1","","196"
"101196","2010","Câmara Municipal de São Miguel de Taipu","","251500505","1","1","","1","","196"
"101196","2011","Câmara Municipal de São Miguel de Taipu","","251500505","1","1","","1","","196"
"101196","2012","Câmara Municipal de São Miguel de Taipu","","251500505","1","1","","1","","196"
"101196","2013","Câmara Municipal de São Miguel de Taipu","","251500505","1","1","","1","","196"
"101196","2014","Câmara Municipal de São Miguel de Taipu","","251500505","1","1","","1","","196"
"101196","2015","Câmara Municipal de São Miguel de Taipu","","251500505","1","1","","1","","196"
"101196","2016","Câmara Municipal de São Miguel de Taipu","","251500505","1","1","","1","","196"
"101197","2003","Câmara Municipal de São Sebastião de Lagoa de Roça","","251510405","1","1","","1","","197"
"101197","2004","Câmara Municipal de São Sebastião de Lagoa de Roça","","251510405","1","1","","1","","197"
"101197","2005","Câmara Municipal de São Sebastião de Lagoa de Roça","","251510405","1","1","","1","","197"
"101197","2006","Câmara Municipal de São Sebastião de Lagoa de Roça","","251510405","1","1","","1","","197"
"101197","2007","Câmara Municipal de São Sebastião de Lagoa de Roça","","251510405","1","1","","1","","197"
"101197","2008","Câmara Municipal de São Sebastião de Lagoa de Roça","","251510405","1","1","","1","","197"
"101197","2009","Câmara Municipal de São Sebastião de Lagoa de Roça","","251510405","1","1","","1","","197"
"101197","2010","Câmara Municipal de São Sebastião de Lagoa de Roça","","251510405","1","1","","1","","197"
"101197","2011","Câmara Municipal de São Sebastião de Lagoa de Roça","","251510405","1","1","","1","","197"
"101197","2012","Câmara Municipal de São Sebastião de Lagoa de Roça","","251510405","1","1","","1","","197"
"101197","2013","Câmara Municipal de São Sebastião de Lagoa de Roça","","251510405","1","1","","1","","197"
"101197","2014","Câmara Municipal de São Sebastião de Lagoa de Roça","","251510405","1","1","","1","","197"
"101197","2015","Câmara Municipal de São Sebastião de Lagoa de Roça","","251510405","1","1","","1","","197"
"101197","2016","Câmara Municipal de São Sebastião de Lagoa de Roça","","251510405","1","1","","1","","197"
"101198","2003","Câmara Municipal de São Sebastião do Umbuzeiro","","251520305","1","1","","1","","198"
"101198","2004","Câmara Municipal de São Sebastião do Umbuzeiro","","251520305","1","1","","1","","198"
"101198","2005","Câmara Municipal de São Sebastião do Umbuzeiro","","251520305","1","1","","1","","198"
"101198","2006","Câmara Municipal de São Sebastião do Umbuzeiro","","251520305","1","1","","1","","198"
"101198","2007","Câmara Municipal de São Sebastião do Umbuzeiro","","251520305","1","1","","1","","198"
"101198","2008","Câmara Municipal de São Sebastião do Umbuzeiro","","251520305","1","1","","1","","198"
"101198","2009","Câmara Municipal de São Sebastião do Umbuzeiro","","251520305","1","1","","1","","198"
"101198","2010","Câmara Municipal de São Sebastião do Umbuzeiro","","251520305","1","1","","1","","198"
"101198","2011","Câmara Municipal de São Sebastião do Umbuzeiro","","251520305","1","1","","1","","198"
"101198","2012","Câmara Municipal de São Sebastião do Umbuzeiro","","251520305","1","1","","1","","198"
"101198","2013","Câmara Municipal de São Sebastião do Umbuzeiro","","251520305","1","1","","1","","198"
"101198","2014","Câmara Municipal de São Sebastião do Umbuzeiro","","251520305","1","1","","1","","198"
"101198","2015","Câmara Municipal de São Sebastião do Umbuzeiro","","251520305","1","1","","1","","198"
"101198","2016","Câmara Municipal de São Sebastião do Umbuzeiro","","251520305","1","1","","1","","198"
"101199","2003","Câmara Municipal de São Vicente do Seridó","","251540105","1","1","","1","","199"
"101199","2004","Câmara Municipal de São Vicente do Seridó","","251540105","1","1","","1","","199"
"101199","2005","Câmara Municipal de São Vicente do Seridó","","251540105","1","1","","1","","199"
"101199","2006","Câmara Municipal de São Vicente do Seridó","","251540105","1","1","","1","","199"
"101199","2007","Câmara Municipal de São Vicente do Seridó","","251540105","1","1","","1","","199"
"101199","2008","Câmara Municipal de São Vicente do Seridó","","251540105","1","1","","1","","199"
"101199","2009","Câmara Municipal de São Vicente do Seridó","","251540105","1","1","","1","","199"
"101199","2010","Câmara Municipal de São Vicente do Seridó","","251540105","1","1","","1","","199"
"101199","2011","Câmara Municipal de São Vicente do Seridó","","251540105","1","1","","1","","199"
"101199","2012","Câmara Municipal de São Vicente do Seridó","","251540105","1","1","","1","","199"
"101199","2013","Câmara Municipal de São Vicente do Seridó","","251540105","1","1","","1","","199"
"101199","2014","Câmara Municipal de São Vicente do Seridó","","251540105","1","1","","1","","199"
"101199","2015","Câmara Municipal de São Vicente do Seridó","","251540105","1","1","","1","","199"
"101199","2016","Câmara Municipal de São Vicente do Seridó","","251540105","1","1","","1","","199"
"101200","2003","Câmara Municipal de Sapé","","251530205","1","1","","1","","200"
"101200","2004","Câmara Municipal de Sapé","","251530205","1","1","","1","","200"
"101200","2005","Câmara Municipal de Sapé","","251530205","1","1","","1","","200"
"101200","2006","Câmara Municipal de Sapé","","251530205","1","1","","1","","200"
"101200","2007","Câmara Municipal de Sapé","","251530205","1","1","","1","","200"
"101200","2008","Câmara Municipal de Sapé","","251530205","1","1","","1","","200"
"101200","2009","Câmara Municipal de Sapé","","251530205","1","1","","1","","200"
"101200","2010","Câmara Municipal de Sapé","","251530205","1","1","","1","","200"
"101200","2011","Câmara Municipal de Sapé","","251530205","1","1","","1","","200"
"101200","2012","Câmara Municipal de Sapé","","251530205","1","1","","1","","200"
"101200","2013","Câmara Municipal de Sapé","","251530205","1","1","","1","","200"
"101200","2014","Câmara Municipal de Sapé","","251530205","1","1","","1","","200"
"101200","2015","Câmara Municipal de Sapé","","251530205","1","1","","1","","200"
"101200","2016","Câmara Municipal de Sapé","","251530205","1","1","","1","","200"
"101201","2003","Câmara Municipal de Serra Branca","","251550005","1","1","","1","","201"
"101201","2004","Câmara Municipal de Serra Branca","","251550005","1","1","","1","","201"
"101201","2005","Câmara Municipal de Serra Branca","","251550005","1","1","","1","","201"
"101201","2006","Câmara Municipal de Serra Branca","","251550005","1","1","","1","","201"
"101201","2007","Câmara Municipal de Serra Branca","","251550005","1","1","","1","","201"
"101201","2008","Câmara Municipal de Serra Branca","","251550005","1","1","","1","","201"
"101201","2009","Câmara Municipal de Serra Branca","","251550005","1","1","","1","","201"
"101201","2010","Câmara Municipal de Serra Branca","","251550005","1","1","","1","","201"
"101201","2011","Câmara Municipal de Serra Branca","","251550005","1","1","","1","","201"
"101201","2012","Câmara Municipal de Serra Branca","","251550005","1","1","","1","","201"
"101201","2013","Câmara Municipal de Serra Branca","","251550005","1","1","","1","","201"
"101201","2014","Câmara Municipal de Serra Branca","","251550005","1","1","","1","","201"
"101201","2015","Câmara Municipal de Serra Branca","","251550005","1","1","","1","","201"
"101201","2016","Câmara Municipal de Serra Branca","","251550005","1","1","","1","","201"
"101202","2003","Câmara Municipal de Serra da Raiz","","251560905","1","1","","1","","202"
"101202","2004","Câmara Municipal de Serra da Raiz","","251560905","1","1","","1","","202"
"101202","2005","Câmara Municipal de Serra da Raiz","","251560905","1","1","","1","","202"
"101202","2006","Câmara Municipal de Serra da Raiz","","251560905","1","1","","1","","202"
"101202","2007","Câmara Municipal de Serra da Raiz","","251560905","1","1","","1","","202"
"101202","2008","Câmara Municipal de Serra da Raiz","","251560905","1","1","","1","","202"
"101202","2009","Câmara Municipal de Serra da Raiz","","251560905","1","1","","1","","202"
"101202","2010","Câmara Municipal de Serra da Raiz","","251560905","1","1","","1","","202"
"101202","2011","Câmara Municipal de Serra da Raiz","","251560905","1","1","","1","","202"
"101202","2012","Câmara Municipal de Serra da Raiz","","251560905","1","1","","1","","202"
"101202","2013","Câmara Municipal de Serra da Raiz","","251560905","1","1","","1","","202"
"101202","2014","Câmara Municipal de Serra da Raiz","","251560905","1","1","","1","","202"
"101202","2015","Câmara Municipal de Serra da Raiz","","251560905","1","1","","1","","202"
"101202","2016","Câmara Municipal de Serra da Raiz","","251560905","1","1","","1","","202"
"101203","2003","Câmara Municipal de Serra Grande","","251570805","1","1","","1","","203"
"101203","2004","Câmara Municipal de Serra Grande","","251570805","1","1","","1","","203"
"101203","2005","Câmara Municipal de Serra Grande","","251570805","1","1","","1","","203"
"101203","2006","Câmara Municipal de Serra Grande","","251570805","1","1","","1","","203"
"101203","2007","Câmara Municipal de Serra Grande","","251570805","1","1","","1","","203"
"101203","2008","Câmara Municipal de Serra Grande","","251570805","1","1","","1","","203"
"101203","2009","Câmara Municipal de Serra Grande","","251570805","1","1","","1","","203"
"101203","2010","Câmara Municipal de Serra Grande","","251570805","1","1","","1","","203"
"101203","2011","Câmara Municipal de Serra Grande","","251570805","1","1","","1","","203"
"101203","2012","Câmara Municipal de Serra Grande","","251570805","1","1","","1","","203"
"101203","2013","Câmara Municipal de Serra Grande","","251570805","1","1","","1","","203"
"101203","2014","Câmara Municipal de Serra Grande","","251570805","1","1","","1","","203"
"101203","2015","Câmara Municipal de Serra Grande","","251570805","1","1","","1","","203"
"101203","2016","Câmara Municipal de Serra Grande","","251570805","1","1","","1","","203"
"101204","2003","Câmara Municipal de Serra Redonda","","251580705","1","1","","1","","204"
"101204","2004","Câmara Municipal de Serra Redonda","","251580705","1","1","","1","","204"
"101204","2005","Câmara Municipal de Serra Redonda","","251580705","1","1","","1","","204"
"101204","2006","Câmara Municipal de Serra Redonda","","251580705","1","1","","1","","204"
"101204","2007","Câmara Municipal de Serra Redonda","","251580705","1","1","","1","","204"
"101204","2008","Câmara Municipal de Serra Redonda","","251580705","1","1","","1","","204"
"101204","2009","Câmara Municipal de Serra Redonda","","251580705","1","1","","1","","204"
"101204","2010","Câmara Municipal de Serra Redonda","","251580705","1","1","","1","","204"
"101204","2011","Câmara Municipal de Serra Redonda","","251580705","1","1","","1","","204"
"101204","2012","Câmara Municipal de Serra Redonda","","251580705","1","1","","1","","204"
"101204","2013","Câmara Municipal de Serra Redonda","","251580705","1","1","","1","","204"
"101204","2014","Câmara Municipal de Serra Redonda","","251580705","1","1","","1","","204"
"101204","2015","Câmara Municipal de Serra Redonda","","251580705","1","1","","1","","204"
"101204","2016","Câmara Municipal de Serra Redonda","","251580705","1","1","","1","","204"
"101205","2003","Câmara Municipal de Serraria","","251590605","1","1","","1","","205"
"101205","2004","Câmara Municipal de Serraria","","251590605","1","1","","1","","205"
"101205","2005","Câmara Municipal de Serraria","","251590605","1","1","","1","","205"
"101205","2006","Câmara Municipal de Serraria","","251590605","1","1","","1","","205"
"101205","2007","Câmara Municipal de Serraria","","251590605","1","1","","1","","205"
"101205","2008","Câmara Municipal de Serraria","","251590605","1","1","","1","","205"
"101205","2009","Câmara Municipal de Serraria","","251590605","1","1","","1","","205"
"101205","2010","Câmara Municipal de Serraria","","251590605","1","1","","1","","205"
"101205","2011","Câmara Municipal de Serraria","","251590605","1","1","","1","","205"
"101205","2012","Câmara Municipal de Serraria","","251590605","1","1","","1","","205"
"101205","2013","Câmara Municipal de Serraria","","251590605","1","1","","1","","205"
"101205","2014","Câmara Municipal de Serraria","","251590605","1","1","","1","","205"
"101205","2015","Câmara Municipal de Serraria","","251590605","1","1","","1","","205"
"101205","2016","Câmara Municipal de Serraria","","251590605","1","1","","1","","205"
"101206","2003","Câmara Municipal de Sertãozinho","","251593005","1","1","","1","","206"
"101206","2004","Câmara Municipal de Sertãozinho","","251593005","1","1","","1","","206"
"101206","2005","Câmara Municipal de Sertãozinho","","251593005","1","1","","1","","206"
"101206","2006","Câmara Municipal de Sertãozinho","","251593005","1","1","","1","","206"
"101206","2007","Câmara Municipal de Sertãozinho","","251593005","1","1","","1","","206"
"101206","2008","Câmara Municipal de Sertãozinho","","251593005","1","1","","1","","206"
"101206","2009","Câmara Municipal de Sertãozinho","","251593005","1","1","","1","","206"
"101206","2010","Câmara Municipal de Sertãozinho","","251593005","1","1","","1","","206"
"101206","2011","Câmara Municipal de Sertãozinho","","251593005","1","1","","1","","206"
"101206","2012","Câmara Municipal de Sertãozinho","","251593005","1","1","","1","","206"
"101206","2013","Câmara Municipal de Sertãozinho","","251593005","1","1","","1","","206"
"101206","2014","Câmara Municipal de Sertãozinho","","251593005","1","1","","1","","206"
"101206","2015","Câmara Municipal de Sertãozinho","","251593005","1","1","","1","","206"
"101206","2016","Câmara Municipal de Sertãozinho","","251593005","1","1","","1","","206"
"101207","2003","Câmara Municipal de Sobrado","","251597105","1","1","","1","","207"
"101207","2004","Câmara Municipal de Sobrado","","251597105","1","1","","1","","207"
"101207","2005","Câmara Municipal de Sobrado","","251597105","1","1","","1","","207"
"101207","2006","Câmara Municipal de Sobrado","","251597105","1","1","","1","","207"
"101207","2007","Câmara Municipal de Sobrado","","251597105","1","1","","1","","207"
"101207","2008","Câmara Municipal de Sobrado","","251597105","1","1","","1","","207"
"101207","2009","Câmara Municipal de Sobrado","","251597105","1","1","","1","","207"
"101207","2010","Câmara Municipal de Sobrado","","251597105","1","1","","1","","207"
"101207","2011","Câmara Municipal de Sobrado","","251597105","1","1","","1","","207"
"101207","2012","Câmara Municipal de Sobrado","","251597105","1","1","","1","","207"
"101207","2013","Câmara Municipal de Sobrado","","251597105","1","1","","1","","207"
"101207","2014","Câmara Municipal de Sobrado","","251597105","1","1","","1","","207"
"101207","2015","Câmara Municipal de Sobrado","","251597105","1","1","","1","","207"
"101207","2016","Câmara Municipal de Sobrado","","251597105","1","1","","1","","207"
"101208","2003","Câmara Municipal de Solânea","","251600305","1","1","","1","","208"
"101208","2004","Câmara Municipal de Solânea","","251600305","1","1","","1","","208"
"101208","2005","Câmara Municipal de Solânea","","251600305","1","1","","1","","208"
"101208","2006","Câmara Municipal de Solânea","","251600305","1","1","","1","","208"
"101208","2007","Câmara Municipal de Solânea","","251600305","1","1","","1","","208"
"101208","2008","Câmara Municipal de Solânea","","251600305","1","1","","1","","208"
"101208","2009","Câmara Municipal de Solânea","","251600305","1","1","","1","","208"
"101208","2010","Câmara Municipal de Solânea","","251600305","1","1","","1","","208"
"101208","2011","Câmara Municipal de Solânea","","251600305","1","1","","1","","208"
"101208","2012","Câmara Municipal de Solânea","","251600305","1","1","","1","","208"
"101208","2013","Câmara Municipal de Solânea","","251600305","1","1","","1","","208"
"101208","2014","Câmara Municipal de Solânea","","251600305","1","1","","1","","208"
"101208","2015","Câmara Municipal de Solânea","","251600305","1","1","","1","","208"
"101208","2016","Câmara Municipal de Solânea","","251600305","1","1","","1","","208"
"101209","2003","Câmara Municipal de Soledade","","251610205","1","1","","1","","209"
"101209","2004","Câmara Municipal de Soledade","","251610205","1","1","","1","","209"
"101209","2005","Câmara Municipal de Soledade","","251610205","1","1","","1","","209"
"101209","2006","Câmara Municipal de Soledade","","251610205","1","1","","1","","209"
"101209","2007","Câmara Municipal de Soledade","","251610205","1","1","","1","","209"
"101209","2008","Câmara Municipal de Soledade","","251610205","1","1","","1","","209"
"101209","2009","Câmara Municipal de Soledade","","251610205","1","1","","1","","209"
"101209","2010","Câmara Municipal de Soledade","","251610205","1","1","","1","","209"
"101209","2011","Câmara Municipal de Soledade","","251610205","1","1","","1","","209"
"101209","2012","Câmara Municipal de Soledade","","251610205","1","1","","1","","209"
"101209","2013","Câmara Municipal de Soledade","","251610205","1","1","","1","","209"
"101209","2014","Câmara Municipal de Soledade","","251610205","1","1","","1","","209"
"101209","2015","Câmara Municipal de Soledade","","251610205","1","1","","1","","209"
"101209","2016","Câmara Municipal de Soledade","","251610205","1","1","","1","","209"
"101210","2003","Câmara Municipal de Sossêgo","","251615105","1","1","","1","","210"
"101210","2004","Câmara Municipal de Sossêgo","","251615105","1","1","","1","","210"
"101210","2005","Câmara Municipal de Sossêgo","","251615105","1","1","","1","","210"
"101210","2006","Câmara Municipal de Sossêgo","","251615105","1","1","","1","","210"
"101210","2007","Câmara Municipal de Sossêgo","","251615105","1","1","","1","","210"
"101210","2008","Câmara Municipal de Sossêgo","","251615105","1","1","","1","","210"
"101210","2009","Câmara Municipal de Sossêgo","","251615105","1","1","","1","","210"
"101210","2010","Câmara Municipal de Sossêgo","","251615105","1","1","","1","","210"
"101210","2011","Câmara Municipal de Sossêgo","","251615105","1","1","","1","","210"
"101210","2012","Câmara Municipal de Sossêgo","","251615105","1","1","","1","","210"
"101210","2013","Câmara Municipal de Sossêgo","","251615105","1","1","","1","","210"
"101210","2014","Câmara Municipal de Sossêgo","","251615105","1","1","","1","","210"
"101210","2015","Câmara Municipal de Sossêgo","","251615105","1","1","","1","","210"
"101210","2016","Câmara Municipal de Sossêgo","","251615105","1","1","","1","","210"
"101211","2003","Câmara Municipal de Sousa","","251620105","1","1","","1","","211"
"101211","2004","Câmara Municipal de Sousa","","251620105","1","1","","1","","211"
"101211","2005","Câmara Municipal de Sousa","","251620105","1","1","","1","","211"
"101211","2006","Câmara Municipal de Sousa","","251620105","1","1","","1","","211"
"101211","2007","Câmara Municipal de Sousa","","251620105","1","1","","1","","211"
"101211","2008","Câmara Municipal de Sousa","","251620105","1","1","","1","","211"
"101211","2009","Câmara Municipal de Sousa","","251620105","1","1","","1","","211"
"101211","2010","Câmara Municipal de Sousa","","251620105","1","1","","1","","211"
"101211","2011","Câmara Municipal de Sousa","","251620105","1","1","","1","","211"
"101211","2012","Câmara Municipal de Sousa","","251620105","1","1","","1","","211"
"101211","2013","Câmara Municipal de Sousa","","251620105","1","1","","1","","211"
"101211","2014","Câmara Municipal de Sousa","","251620105","1","1","","1","","211"
"101211","2015","Câmara Municipal de Sousa","","251620105","1","1","","1","","211"
"101211","2016","Câmara Municipal de Sousa","","251620105","1","1","","1","","211"
"101212","2003","Câmara Municipal de Sumé","","251630005","1","1","","1","","212"
"101212","2004","Câmara Municipal de Sumé","","251630005","1","1","","1","","212"
"101212","2005","Câmara Municipal de Sumé","","251630005","1","1","","1","","212"
"101212","2006","Câmara Municipal de Sumé","","251630005","1","1","","1","","212"
"101212","2007","Câmara Municipal de Sumé","","251630005","1","1","","1","","212"
"101212","2008","Câmara Municipal de Sumé","","251630005","1","1","","1","","212"
"101212","2009","Câmara Municipal de Sumé","","251630005","1","1","","1","","212"
"101212","2010","Câmara Municipal de Sumé","","251630005","1","1","","1","","212"
